comb_dense	256	1	96	2	61	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.021	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	97	159	8379	3284	0.391932	0	1	0	0	1	1	0	1	1	Q3284_A0_B1_OB0_BZ0_CC1	2.145	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	256	1	98	2	61	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.027	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	99	157	8208	3221	0.392422	0	1	0	0	1	1	0	1	1	Q3221_A0_B1_OB0_BZ0_CC1	2.170	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	100	2	63	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.027	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	101	155	8031	3151	0.392355	0	1	0	0	1	1	0	1	1	Q3151_A0_B1_OB0_BZ0_CC1	3.086	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	102	2	71	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.027	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	103	153	7852	3090	0.393530	0	2	0	0	0	1	0	1	1	Q3090_A0_B2_OB0_BZ0_CC0	1.577	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	104	2	61	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.018	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	105	150	7632	2975	0.389806	1	1	1	0	1	1	0	1	1	Q2975_A1_B1_OB1_BZ0_CC1	2.079	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	256	1	106	2	56	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.028	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	107	149	7527	2975	0.395244	0	2	0	0	0	1	0	1	1	Q2975_A0_B2_OB0_BZ0_CC0	2.449	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	108	2	59	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.024	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	109	146	7304	2847	0.389786	1	2	1	0	1	1	0	1	1	Q2847_A1_B2_OB1_BZ0_CC1	1.282	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	110	2	63	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.029	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	111	144	7132	2783	0.390213	1	1	1	0	1	1	0	1	1	Q2783_A1_B1_OB1_BZ0_CC1	2.017	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	112	2	64	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.050	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	113	143	7028	2783	0.395987	0	2	0	0	0	1	0	1	1	Q2783_A0_B2_OB0_BZ0_CC0	1.869	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	256	1	114	2	66	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.030	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	115	140	6797	2664	0.391938	1	1	1	0	1	1	0	1	1	Q2664_A1_B1_OB1_BZ0_CC1	1.830	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	116	2	52	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.022	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	117	139	6710	2664	0.397019	0	3	0	0	0	1	0	1	1	Q2664_A0_B3_OB0_BZ0_CC0	1.906	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	118	2	68	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.026	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	119	135	6414	2476	0.386031	2	2	2	0	1	1	0	1	1	Q2476_A2_B2_OB2_BZ0_CC1	2.061	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	120	2	67	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.030	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	121	134	6298	2476	0.393141	1	2	1	0	1	1	0	1	1	Q2476_A1_B2_OB1_BZ0_CC1	1.849	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
