case_mode	case_n	case_seed	call_idx	candidate_idx	cand_kind	cand_is_same_side_reject	cand_is_accepted	cand_is_other_reject	candidate_elapsed_ms	cand_same_side_probe_ms	cand_same_side_probe_queue_ms	cand_same_side_probe_neighbor_iter_ms	cand_same_side_probe_found_t	cand_same_side_probe_visited_vertices	cand_third_comp_scan_ms	cand_bfs_total_ms	cand_bfs_neighbor_iter_ms	cand_partition_ms	cand_connectivity_check_ms	cand_accept	cand_reject_reason
comb_dense	256	1	1	30	separator_candidate	1	0	0	1.506	0.034	0.019	0.008	1	254	0.000	0.034	0.008	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	31	separator_candidate	1	0	0	2.392	0.062	0.032	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	32	separator_candidate	1	0	0	2.754	0.060	0.030	0.015	1	254	0.000	0.060	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	33	separator_candidate	1	0	0	2.360	0.062	0.032	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	34	separator_candidate	1	0	0	2.326	0.063	0.032	0.016	1	254	0.000	0.063	0.016	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	35	separator_candidate	1	0	0	1.330	0.055	0.024	0.015	1	254	0.000	0.055	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	36	separator_candidate	1	0	0	1.340	0.032	0.018	0.007	1	254	0.000	0.032	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	37	separator_candidate	1	0	0	1.153	0.061	0.018	0.007	1	254	0.000	0.061	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	38	separator_candidate	1	0	0	1.180	0.031	0.016	0.007	1	254	0.000	0.031	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	39	separator_candidate	1	0	0	2.641	0.097	0.022	0.010	1	254	0.000	0.097	0.010	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	40	separator_candidate	1	0	0	2.708	0.062	0.031	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	41	separator_candidate	1	0	0	2.357	0.063	0.032	0.016	1	254	0.000	0.063	0.016	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	42	separator_candidate	1	0	0	2.279	0.061	0.030	0.015	1	254	0.000	0.061	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	43	separator_candidate	1	0	0	1.129	0.031	0.016	0.007	1	254	0.000	0.031	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	44	separator_candidate	1	0	0	3.061	0.037	0.022	0.007	1	254	0.000	0.037	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	45	separator_candidate	1	0	0	2.609	0.060	0.030	0.015	1	254	0.000	0.060	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	46	separator_candidate	1	0	0	2.256	0.076	0.023	0.007	1	254	0.000	0.076	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	47	separator_candidate	1	0	0	2.360	0.087	0.032	0.039	1	254	0.000	0.087	0.039	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	48	separator_candidate	1	0	0	2.476	0.094	0.064	0.015	1	254	0.000	0.094	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	49	separator_candidate	1	0	0	2.330	0.063	0.032	0.015	1	254	0.000	0.063	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	50	separator_candidate	1	0	0	2.264	0.060	0.030	0.015	1	254	0.000	0.060	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	51	separator_candidate	1	0	0	2.438	0.062	0.031	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	52	separator_candidate	1	0	0	2.476	0.415	0.356	0.048	1	254	0.000	0.415	0.048	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	53	separator_candidate	1	0	0	3.139	0.084	0.053	0.015	1	254	0.000	0.084	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	54	separator_candidate	1	0	0	2.142	0.058	0.029	0.015	1	254	0.000	0.058	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	55	separator_candidate	1	0	0	3.207	0.038	0.023	0.008	1	254	0.000	0.038	0.008	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	56	separator_candidate	1	0	0	2.266	0.062	0.031	0.016	1	254	0.000	0.062	0.016	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	57	separator_candidate	1	0	0	2.681	0.065	0.031	0.015	1	254	0.000	0.065	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	58	separator_candidate	1	0	0	2.100	0.036	0.021	0.007	1	254	0.000	0.036	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	59	separator_candidate	1	0	0	2.129	0.036	0.021	0.007	1	254	0.000	0.036	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	60	separator_candidate	1	0	0	2.080	0.059	0.029	0.015	1	254	0.000	0.059	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	61	separator_candidate	1	0	0	2.404	0.062	0.031	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	62	separator_candidate	1	0	0	2.397	0.064	0.031	0.018	1	254	0.000	0.064	0.018	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	63	separator_candidate	1	0	0	2.258	0.061	0.031	0.015	1	254	0.000	0.061	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	64	separator_candidate	1	0	0	2.100	0.035	0.020	0.007	1	254	0.000	0.035	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	65	separator_candidate	1	0	0	2.438	0.057	0.030	0.013	1	254	0.000	0.057	0.013	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	66	separator_candidate	1	0	0	2.379	0.061	0.031	0.015	1	254	0.000	0.061	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	67	separator_candidate	1	0	0	2.357	0.062	0.032	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	68	separator_candidate	1	0	0	2.389	0.062	0.032	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	69	separator_candidate	1	0	0	2.455	0.062	0.031	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	70	separator_candidate	1	0	0	3.128	0.061	0.030	0.015	1	254	0.000	0.061	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	71	separator_candidate	1	0	0	1.919	0.050	0.025	0.012	1	254	0.000	0.050	0.012	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	72	separator_candidate	1	0	0	2.476	0.056	0.031	0.012	1	254	0.000	0.056	0.012	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	73	separator_candidate	1	0	0	2.402	0.089	0.059	0.015	1	254	0.000	0.089	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	74	separator_candidate	1	0	0	2.397	0.083	0.031	0.037	1	254	0.000	0.083	0.037	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	75	separator_candidate	1	0	0	2.431	0.062	0.031	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	76	separator_candidate	1	0	0	3.347	0.077	0.028	0.017	1	254	0.000	0.077	0.017	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	77	separator_candidate	1	0	0	2.037	0.042	0.025	0.008	1	254	0.000	0.042	0.008	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	78	separator_candidate	1	0	0	2.470	0.062	0.032	0.014	1	254	0.000	0.062	0.014	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	79	separator_candidate	1	0	0	2.864	0.103	0.033	0.052	1	254	0.000	0.103	0.052	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	80	separator_candidate	1	0	0	2.472	0.064	0.032	0.016	1	254	0.000	0.064	0.016	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	81	separator_candidate	1	0	0	2.148	0.062	0.030	0.016	1	254	0.000	0.062	0.016	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	82	separator_candidate	1	0	0	1.505	0.039	0.023	0.008	1	254	0.000	0.039	0.008	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	83	separator_candidate	1	0	0	2.763	0.044	0.025	0.010	1	254	0.000	0.044	0.010	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	84	separator_candidate	1	0	0	2.507	0.063	0.032	0.015	1	254	0.000	0.063	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	85	separator_candidate	1	0	0	2.377	0.063	0.032	0.015	1	254	0.000	0.063	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	86	separator_candidate	1	0	0	2.375	0.063	0.032	0.015	1	254	0.000	0.063	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	87	separator_candidate	1	0	0	2.473	0.063	0.032	0.015	1	254	0.000	0.063	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	88	separator_candidate	1	0	0	2.333	0.218	0.190	0.014	1	254	0.000	0.218	0.014	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	89	separator_candidate	1	0	0	2.945	0.051	0.027	0.012	1	254	0.000	0.051	0.012	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	90	separator_candidate	1	0	0	2.367	0.061	0.031	0.015	1	254	0.000	0.061	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	91	separator_candidate	1	0	0	2.480	0.062	0.032	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	92	separator_candidate	1	0	0	2.123	0.061	0.031	0.015	1	254	0.000	0.061	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	93	separator_candidate	1	0	0	1.898	0.066	0.042	0.012	1	254	0.000	0.066	0.012	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	94	separator_candidate	1	0	0	2.061	0.035	0.020	0.007	1	254	0.000	0.035	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	95	separator_candidate	1	0	0	1.865	0.049	0.025	0.012	1	254	0.000	0.049	0.012	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	96	separator_candidate	1	0	0	1.825	0.048	0.024	0.012	1	254	0.000	0.048	0.012	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	97	separator_candidate	1	0	0	1.869	0.049	0.025	0.012	1	254	0.000	0.049	0.012	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	98	separator_candidate	1	0	0	1.901	0.049	0.025	0.012	1	254	0.000	0.049	0.012	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	99	separator_candidate	1	0	0	2.493	0.085	0.031	0.038	1	254	0.000	0.085	0.038	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	100	separator_candidate	1	0	0	2.337	0.063	0.031	0.015	1	254	0.000	0.063	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	101	separator_candidate	1	0	0	2.775	0.061	0.030	0.015	1	254	0.000	0.061	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	102	separator_candidate	1	0	0	2.541	0.062	0.031	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	103	separator_candidate	1	0	0	1.908	0.048	0.025	0.012	1	254	0.000	0.048	0.012	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	104	separator_candidate	1	0	0	1.868	0.048	0.024	0.012	1	254	0.000	0.048	0.012	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	105	separator_candidate	1	0	0	1.856	0.049	0.025	0.012	1	254	0.000	0.049	0.012	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	106	separator_candidate	1	0	0	1.901	0.049	0.025	0.012	1	254	0.000	0.049	0.012	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	107	separator_candidate	1	0	0	1.888	0.049	0.025	0.012	1	254	0.000	0.049	0.012	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	108	separator_candidate	1	0	0	1.566	0.046	0.022	0.012	1	254	0.000	0.046	0.012	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	109	separator_candidate	1	0	0	2.738	0.097	0.082	0.007	1	254	0.000	0.097	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	110	separator_candidate	1	0	0	2.328	0.063	0.031	0.015	1	254	0.000	0.063	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	111	separator_candidate	1	0	0	2.315	0.062	0.031	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	112	separator_candidate	1	0	0	2.452	0.062	0.032	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	113	separator_candidate	1	0	0	2.453	0.151	0.121	0.015	1	254	0.000	0.151	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	114	separator_candidate	1	0	0	2.887	0.063	0.032	0.015	1	254	0.000	0.063	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	115	separator_candidate	1	0	0	1.443	0.033	0.018	0.007	1	254	0.000	0.033	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	116	separator_candidate	1	0	0	2.573	0.223	0.026	0.010	1	254	0.000	0.223	0.010	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	117	separator_candidate	1	0	0	2.072	0.061	0.030	0.015	1	254	0.000	0.061	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	118	separator_candidate	1	0	0	1.844	0.049	0.025	0.012	1	254	0.000	0.049	0.012	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	119	separator_candidate	1	0	0	1.847	0.049	0.025	0.012	1	254	0.000	0.049	0.012	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	120	separator_candidate	1	0	0	1.921	0.048	0.024	0.012	1	254	0.000	0.048	0.012	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	121	separator_candidate	1	0	0	2.806	0.047	0.023	0.012	1	254	0.000	0.047	0.012	0.000	0.000	0	same_side_reject
